Date,Day,O,H,L,C,PC,HL,BR,CO,AbsCO,Gap,AbsGap,FII,DII,Net
3-Aug-20,Monday,21543.8,21543.8,21031.45,21072.1,21640.05,2.44,0.92,-2.19,2.19,-0.44,0.44,"7,818.49",-135.55,"7,682.94"
31-Jul-20,Friday,21730.55,21806.95,21375,21640.05,21646.85,2.02,0.21,-0.42,0.42,0.39,0.39,-958.64,442.73,-515.91
30-Jul-20,Thursday,22195.05,22252.6,21580.15,21646.85,22076.6,3.12,0.82,-2.47,2.47,0.54,0.54,207.3,-387.24,-179.94
29-Jul-20,Wednesday,22075,22346.4,21906.35,22076.6,22105.2,2.01,0.00,0.01,0.01,-0.14,0.14,-352.62,-505.62,-858.24
28-Jul-20,Tuesday,21940.15,22233,21611.4,22105.2,21848.75,2.88,0.27,0.75,0.75,0.42,0.42,245.95,"-1,017.40",-771.45
27-Jul-20,Monday,22664.6,22668.05,21801.35,21848.75,22662.05,3.98,0.94,-3.60,3.60,0.01,0.01,-453.31,-977.88,-1431.19
24-Jul-20,Friday,22853.2,22854.05,22417.2,22662.05,23083.9,1.95,0.44,-0.84,0.84,-1.00,1.00,409.88,"-1,002.98",-593.10
23-Jul-20,Thursday,22854.85,23122.35,22734.9,23083.9,22882.6,1.70,0.59,1.00,1.00,-0.12,0.12,"1,740.50",-931.91,808.59
22-Jul-20,Wednesday,23159,23211.35,22658.2,22882.6,22782,2.44,0.50,-1.19,1.19,1.65,1.65,"1,665.57","-1,138.83",526.74
21-Jul-20,Tuesday,22639.85,22861.9,22597.95,22782,22321.85,1.17,0.54,0.63,0.63,1.42,1.42,"2,265.88",-727.39,"1,538.49"
20-Jul-20,Monday,22307.3,22520.45,22187.8,22321.85,21966.8,1.50,0.04,0.07,0.07,1.55,1.55,"1,709.97","-1,521.99",187.98
17-Jul-20,Friday,21608.05,22065,21550.8,21966.8,21597.15,2.39,0.70,1.66,1.66,0.05,0.05,697.08,-209.42,487.66
16-Jul-20,Thursday,21453.25,21671.25,21027.85,21597.15,21340.75,3.06,0.22,0.67,0.67,0.53,0.53,"-1,091.08","1,659.91",568.83
15-Jul-20,Wednesday,21634.25,21935.5,21230.55,21340.75,21392.2,3.32,0.42,-1.36,1.36,1.13,1.13,-221.7,-899.37,-1121.07
14-Jul-20,Tuesday,21877.6,21909.7,21222.45,21392.2,22089.25,3.24,0.71,-2.22,2.22,-0.96,0.96,"-1,565.62",-649.7,"-2,215.32"
13-Jul-20,Monday,22613.25,22657.4,21981.65,22089.25,22398.45,3.07,0.78,-2.32,2.32,0.96,0.96,221.76,"-1,485.59","-1,263.83"
10-Jul-20,Friday,22720.95,22835.2,22320.05,22398.45,22907.2,2.31,0.63,-1.42,1.42,-0.81,0.81,"-1,031.00",-431.21,"-1,462.21"
9-Jul-20,Thursday,22753.15,22998.3,22673.4,22907.2,22584.65,1.43,0.47,0.68,0.68,0.75,0.75,212.77,-803.39,-590.62
8-Jul-20,Wednesday,22700.9,23080.6,22499.5,22584.65,22628,2.58,0.20,-0.51,0.51,0.32,0.32,-994.87,-853.41,-1848.28
7-Jul-20,Tuesday,22254.3,22674.5,22040.35,22628,22198.95,2.88,0.59,1.68,1.68,0.25,0.25,829.9,-784.47,45.43
6-Jul-20,Monday,22270.95,22399.25,22171.05,22198.95,21852.4,1.03,0.32,-0.32,0.32,1.92,1.92,348.35,263.47,611.82
3-Jul-20,Friday,22101.75,22130.3,21768,21852.4,21953.2,1.66,0.69,-1.13,1.13,0.68,0.68,857.29,-331.96,525.33
2-Jul-20,Thursday,22133.8,22344.85,21890.5,21953.2,21977.6,2.08,0.40,-0.82,0.82,0.71,0.71,-556.72,908.64,351.92
1-Jul-20,Wednesday,21354.1,22061.6,21281.85,21977.6,21370.15,3.66,0.80,2.92,2.92,-0.08,0.08,"-1,696.45","1,377.13",-319.32
30-Jun-20,Tuesday,21524.3,21650.5,21212,21370.15,21359,2.07,0.35,-0.72,0.72,0.77,0.77,"-2,000.08","2,051.31",51.23
29-Jun-20,Monday,21291.55,21440.05,21026.45,21359,21592.05,1.97,0.16,0.32,0.32,-1.39,1.39,"-1,937.06","1,036.13",-900.93
26-Jun-20,Friday,21735.05,21784.65,21320.1,21592.05,21506.15,2.18,0.31,-0.66,0.66,1.06,1.06,-753.18,"1,304.18",551.00
25-Jun-20,Thursday,21218.05,21703.5,20926.45,21506.15,21426.8,3.71,0.37,1.36,1.36,-0.97,0.97,"-1,050.61",-255.59,"-1,306.20"
24-Jun-20,Wednesday,22479.35,22479.55,21336.35,21426.8,22264.9,5.36,0.92,-4.68,4.68,0.96,0.96,"1,766.90","-1,524.90",242.00
23-Jun-20,Tuesday,21859.25,22322.3,21647.8,22264.9,21708.35,3.12,0.60,1.86,1.86,0.70,0.70,168.96,454.48,623.44
22-Jun-20,Monday,21491.55,22078.25,21425.55,21708.35,21338.1,3.05,0.33,1.01,1.01,0.72,0.72,424.21,"-1,287.69",-863.48
19-Jun-20,Friday,20970.1,21467.65,20878.25,21338.1,20956.3,2.82,0.62,1.75,1.75,0.07,0.07,"1,237.00",-880.66,356.34
18-Jun-20,Thursday,20137.6,21028.35,20030.35,20956.3,20201.75,4.98,0.82,4.07,4.07,-0.32,0.32,366.57,"1,131.27","1,497.84"
17-Jun-20,Wednesday,20137.45,20627.9,19978.15,20201.75,20296.7,3.25,0.10,0.32,0.32,-0.78,0.78,-486.62,168.05,-318.57
16-Jun-20,Tuesday,20500.65,20638.85,19507.05,20296.7,19912.9,5.80,0.18,-0.99,0.99,2.95,2.95,"-1,478.52","1,161.51",-317.01
15-Jun-20,Monday,20457.15,20470.85,19740.2,19912.9,20654.55,3.70,0.74,-2.66,2.66,-0.96,0.96,"-2,960.33","1,076.38","-1,883.95"
12-Jun-20,Friday,19529.3,20747.7,19526.1,20654.55,20525.15,6.26,0.92,5.76,5.76,-4.85,4.85,"-1,311.49","1,945.15",633.66
11-Jun-20,Thursday,21084.7,21244.45,20458.3,20525.15,21100.1,3.84,0.71,-2.65,2.65,-0.07,0.07,-805.14,-874.35,-1679.49
10-Jun-20,Wednesday,20760.95,21251.45,20671.55,21100.1,20724.9,2.81,0.58,1.63,1.63,0.17,0.17,-919.26,500.7,-418.56
9-Jun-20,Tuesday,21295.5,21568.85,20629.7,20724.9,21187.35,4.55,0.61,-2.68,2.68,0.51,0.51,490.81,-733.33,-242.52
8-Jun-20,Monday,21636.1,21807.4,20911.25,21187.35,21034.5,4.29,0.50,-2.07,2.07,2.86,2.86,813.3,-1238.2,-424.9
5-Jun-20,Friday,20516.4,21198.7,20425.05,21034.5,20390.45,3.79,0.67,2.53,2.53,0.62,0.62,97.6,47.3,144.9
4-Jun-20,Thursday,20932.35,21141.8,20316.2,20390.45,20940.7,4.06,0.66,-2.59,2.59,-0.04,0.04,2905,-847.3,2057.7
3-Jun-20,Wednesday,20966.6,21619.55,20822,20940.7,20530.2,3.83,0.03,-0.12,0.12,2.13,2.13,1851.1,-781.8,1069.3
2-Jun-20,Tuesday,20120.6,20615.75,19852.55,20530.2,19959.9,3.84,0.54,2.04,2.04,0.81,0.81,7498.3,441,7939.3
1-Jun-20,Monday,19728.9,20225.35,19632.9,19959.9,19297.25,3.02,0.39,1.17,1.17,2.24,2.24,1575.5,-459.2,1116.3
29-May-20,Friday,18962,19358.05,18729.9,19297.25,19169.8,3.35,0.53,1.77,1.77,-1.08,1.08,"1,460.71",967.43,"2,428.14"
28-May-20,Thursday,18924.45,19455.55,18818.95,19169.8,18710.55,3.38,0.39,1.30,1.30,1.14,1.14,"2,354.14",144.83,"2,498.97"
27-May-20,Wednesday,17603.4,18874.25,17560.35,18710.55,17440.35,7.48,0.84,6.29,6.29,0.93,0.93,-334.74,"2,408.85","2,074.11"
26-May-20,Tuesday,17537.65,17681.7,17311.25,17440.35,17278.9,2.14,0.26,-0.55,0.55,1.50,1.50,"4,716.13","2,841.09","7,557.22"
22-May-20,Friday,17554.25,17952.25,17105,17278.9,17735.1,4.95,0.32,-1.57,1.57,-1.02,1.02,"-1,353.90",-344.16,"-1,698.06"
21-May-20,Thursday,17901.95,18200.7,17658.55,17735.1,17840.2,3.07,0.31,-0.93,0.93,0.35,0.35,-258.73,401.78,143.05
20-May-20,Wednesday,17486.5,18002.65,17407.7,17840.2,17486.25,3.42,0.59,2.02,2.02,0.00,0.00,"-1,466.52","2,373.19",906.67
19-May-20,Tuesday,18037.15,18175.3,17390.65,17486.25,17573.2,4.51,0.70,-3.05,3.05,2.64,2.64,"-1,328.31","1,659.74",331.43
18-May-20,Monday,18795.1,18795.1,17514.2,17573.2,18833.95,7.31,0.95,-6.50,6.50,-0.21,0.21,"-2,512.82",-152.42,"-2,665.24"
15-May-20,Friday,19098.8,19119.1,18683.65,18833.95,19068.5,2.33,0.61,-1.39,1.39,0.16,0.16,"-2,388.04","1,225.53","-1,162.51"
14-May-20,Thursday,19197.7,19380.1,19024.75,19068.5,19634.95,1.87,0.36,-0.67,0.67,-2.23,2.23,"-2,152.52",802.36,"-1,350.16"
13-May-20,Wednesday,20017.75,20122.25,19429.9,19634.95,18862.85,3.56,0.55,-1.91,1.91,6.12,6.12,-283.43,232.65,-50.78
12-May-20,Tuesday,18751.4,18993.4,18287,18862.85,18950.5,3.86,0.16,0.59,0.59,-1.05,1.05,"-1,662.03",-364,"-2,026.03"
11-May-20,Monday,19610.45,19733.4,18900.9,18950.5,19352.9,4.40,0.79,-3.37,3.37,1.33,1.33,534.87,-821.6,-286.73
8-May-20,Friday,19844,19969.6,19285.05,19352.9,19491.8,3.55,0.72,-2.47,2.47,1.81,1.81,"1,724.71","-1,503.14",221.57
7-May-20,Thursday,19536.05,19757.25,19332.15,19491.8,19694.55,2.20,0.10,-0.23,0.23,-0.80,0.80,"19,056.49","3,818.41","22,874.90"
6-May-20,Wednesday,19302.45,19806.6,18941,19694.55,19271.75,4.57,0.45,2.03,2.03,0.16,0.16,-493.68,322.47,-171.21
5-May-20,Tuesday,20147.3,20223.15,19212.35,19271.75,19743.75,5.26,0.87,-4.35,4.35,2.04,2.04,-323.86,-58.21,-382.07
4-May-20,Monday,20514.75,20530.45,19643.6,19743.75,21534.5,4.51,0.87,-3.76,3.76,-4.74,4.74,"-1,373.98","-1,661.61","-3,035.59"
30-Apr-20,Thursday,21589.2,21967,21353.65,21534.5,21090.2,2.87,0.09,-0.25,0.25,2.37,2.37,"1,968.80",579.03,"2,547.83"
29-Apr-20,Wednesday,20440.4,21348.15,20393.65,21090.2,20671.1,4.68,0.68,3.18,3.18,-1.12,1.12,722.08,786.4,1508.48
28-Apr-20,Tuesday,20436.6,20751.3,20260.8,20671.1,20081.15,2.42,0.48,1.15,1.15,1.77,1.77,-122.15,389,266.85
27-Apr-20,Monday,19870.8,20224.75,19847.65,20081.15,19586.65,1.90,0.56,1.06,1.06,1.45,1.45,-916.42,"1,141.97",225.55
24-Apr-20,Friday,19697.65,19950.15,19515.4,19586.65,20267.95,2.23,0.26,-0.56,0.56,-2.81,2.81,-207.29,-993.98,-1201.27
23-Apr-20,Thursday,19871.35,20356.5,19584.4,20267.95,19701.85,3.94,0.51,2.00,2.00,0.86,0.86,-114.58,338.27,223.69
22-Apr-20,Wednesday,19306.95,19806.35,19051.95,19701.85,19409.35,3.96,0.52,2.05,2.05,-0.53,0.53,"-1,326.09",863.82,-462.27
21-Apr-20,Tuesday,19812.05,19891.45,19247.95,19409.35,20522.65,3.34,0.63,-2.03,2.03,-3.46,3.46,"-2,095.23",-68.46,"-2,163.69"
20-Apr-20,Monday,21104.7,21122.1,20444.25,20522.65,20681.45,3.32,0.86,-2.76,2.76,2.05,2.05,-265.89,-788.87,-1054.76
17-Apr-20,Friday,20394.75,20866.55,19729.3,20681.45,19400,5.76,0.25,1.41,1.41,5.13,5.13,"-1,391.98",534.24,-857.74
16-Apr-20,Thursday,18957.15,19520.3,18703.45,19400,19057.05,4.37,0.54,2.34,2.34,-0.52,0.52,"-2,920.36","1,321.44","-1,598.92"
15-Apr-20,Wednesday,20096.35,20184.1,18776.75,19057.05,19488,7.50,0.74,-5.17,5.17,3.12,3.12,"1,359.31","-1,097.86",261.45
13-Apr-20,Monday,19854.9,19887.05,19294,19488,19913.6,3.07,0.62,-1.85,1.85,-0.29,0.29,"-1,243.74","-1,096.89","-2,340.63"
9-Apr-20,Thursday,19553.15,19988.3,19166.9,19913.6,18946.45,4.29,0.44,1.84,1.84,3.20,3.20,"1,737.62",-466.02,"1,271.60"
8-Apr-20,Wednesday,18799.4,20324.1,18482.9,18946.45,19062.5,9.96,0.08,0.78,0.78,-1.38,1.38,"1,943.41","-1,757.79",185.62
7-Apr-20,Tuesday,18454.55,19190.55,17953.75,19062.5,17249.3,6.89,0.49,3.29,3.29,6.99,6.99,741.77,422.51,1164.28
3-Apr-20,Friday,18325.05,18326.1,17143.2,17249.3,18208.35,6.90,0.91,-5.87,5.87,0.64,0.64,"-1,960.97",226.55,"-1,734.42"
1-Apr-20,Wednesday,19122.4,19154.75,18042.25,18208.35,19144,6.17,0.82,-4.78,4.78,-0.11,0.11,"-1,116.79",-450.36,"-1,567.15"
31-Mar-20,Tuesday,19307.65,19466.3,18792.4,19144,18782.4,3.59,0.24,-0.85,0.85,2.80,2.80,"-3,044.94","3,576.23",531.29
30-Mar-20,Monday,19254.45,19716.25,18668.7,18782.4,19969,5.61,0.45,-2.45,2.45,-3.58,3.58,"-4,363.61","3,550.33",-813.28
27-Mar-20,Friday,20801.6,21462.4,19580.1,19969,19613.9,9.61,0.44,-4.00,4.00,6.06,6.06,355.78,"1,703.72","2,059.50"
26-Mar-20,Thursday,18781.85,20409.35,18364.5,19613.9,18481.05,11.13,0.41,4.43,4.43,1.63,1.63,-484.78,-769.93,-1254.71
25-Mar-20,Wednesday,16759.95,18740.2,16635.5,18481.05,17107.3,12.65,0.82,10.27,10.27,-2.03,2.03,"-1,893.36",737.98,"-1,155.38"
24-Mar-20,Tuesday,17705.85,17841.4,16116.25,17107.3,16917.65,10.70,0.35,-3.38,3.38,4.66,4.66,"-2,153.35","1,553.66",-599.69
23-Mar-20,Monday,18311.3,18895.65,16791.05,16917.65,20317.6,12.53,0.66,-7.61,7.61,-9.87,9.87,"-2,989.29","1,082.24","-1,907.05"
20-Mar-20,Friday,19898.3,20924.55,19265,20317.6,20083.5,8.61,0.25,2.11,2.11,-0.92,0.92,"-3,345.95","2,431.24",-914.71
19-Mar-20,Thursday,19428.95,21035.05,18675.65,20083.5,20580.2,12.63,0.28,3.37,3.37,-5.59,5.59,"-4,622.93","4,367.43",-255.50
18-Mar-20,Wednesday,22411.85,22544.05,20267.95,20580.2,22155.15,11.23,0.80,-8.17,8.17,1.16,1.16,"-5,085.35","3,636.44","-1,448.91"
17-Mar-20,Tuesday,23348.05,23449.5,22002,22155.15,23101.15,6.58,0.82,-5.11,5.11,1.07,1.07,"-4,044.69","3,422.12",-622.57
16-Mar-20,Monday,24061.6,24074.15,23008.25,23101.15,25166.45,4.63,0.90,-3.99,3.99,-4.39,4.39,"-3,809.93","2,614.54","-1,195.39"
13-Mar-20,Friday,22720.75,25670.75,21351.7,25166.45,23971.15,20.23,0.57,10.76,10.76,-5.22,5.22,"-6,027.58","5,867.90",-159.68
12-Mar-20,Thursday,25175.9,25223.1,23536.35,23971.15,26487.8,7.17,0.71,-4.79,4.79,-4.95,4.95,"-3,475.29","3,918.24",442.95
11-Mar-20,Wednesday,26272.75,26791.45,26234.1,26487.8,26462.6,2.12,0.39,0.82,0.82,-0.72,0.72,"-3,515.38","2,835.46",-679.92
9-Mar-20,Monday,27031.45,27091.6,25923.4,26462.6,27801.45,4.51,0.49,-2.10,2.10,-2.77,2.77,"-6,595.56","4,974.80","-1,620.76"
6-Mar-20,Friday,27649.95,28047.2,27162.3,27801.45,28815.35,3.26,0.17,0.55,0.55,-4.04,4.04,"-3,594.84","2,543.78","-1,051.06"
5-Mar-20,Thursday,28830.3,29134.3,28535.6,28815.35,28653.7,2.10,0.02,-0.05,0.05,0.62,0.62,"-2,476.75","2,510.89",34.14
4-Mar-20,Wednesday,29252.95,29273.65,28125.15,28653.7,29177.05,4.08,0.52,-2.05,2.05,0.26,0.26,-878.38,764.13,-114.25
3-Mar-20,Tuesday,29012.55,29285.35,28749.55,29177.05,28868.4,1.86,0.31,0.57,0.57,0.50,0.50,"-2,415.80","3,135.24",719.44
2-Mar-20,Monday,29701,29791.15,28571.7,28868.4,29147.15,4.27,0.68,-2.80,2.80,1.90,1.90,"-1,354.72","1,138.74",-215.98
28-Feb-20,Friday,29501.55,29564.1,29051.5,29147.15,30187,1.76,0.69,-1.20,1.20,-2.27,2.27,"-1,428.74","7,621.16","6,192.42"
27-Feb-20,Thursday,30270,30271.95,29914.15,30187,30306.85,1.20,0.23,-0.27,0.27,-0.12,0.12,"-3,127.36","3,497.50",370.14
26-Feb-20,Wednesday,30279.95,30515.35,30131.75,30306.85,30432.7,1.27,0.07,0.09,0.09,-0.50,0.50,"-3,336.60","2,785.67",-550.93
25-Feb-20,Tuesday,30517,30610.7,30329.95,30432.7,30455.1,0.93,0.30,-0.28,0.28,0.20,0.20,"-2,315.07","1,565.28",-749.79
24-Feb-20,Monday,30666.35,30702.15,30428,30455.1,30942.85,0.90,0.77,-0.69,0.69,-0.89,0.89,"-1,160.90",516.21,-644.69
20-Feb-20,Thursday,30862.3,31085.3,30702.45,30942.85,30838.2,1.25,0.21,0.26,0.26,0.08,0.08,"1,495.25",-699.62,795.63
19-Feb-20,Wednesday,30905,30947.15,30606.15,30838.2,30562.5,1.11,0.20,-0.22,0.22,1.12,1.12,-190.66,590.12,399.46
18-Feb-20,Tuesday,30661.5,30692.75,30252.45,30562.5,30680.7,1.46,0.22,-0.32,0.32,-0.06,0.06,-74.39,-309.43,-383.82
17-Feb-20,Monday,30873.85,30998.15,30630.5,30680.7,30834.8,1.20,0.53,-0.63,0.63,0.13,0.13,-374.06,-154.25,-528.31
14-Feb-20,Friday,31281.85,31436.65,30776.1,30834.8,31230.25,2.15,0.68,-1.43,1.43,0.17,0.17,-704.92,219.54,-485.38
13-Feb-20,Thursday,31586.55,31649.45,31180.6,31230.25,31492.9,1.50,0.76,-1.13,1.13,0.30,0.30,"1,061.39",-960.48,100.91
12-Feb-20,Wednesday,31441.15,31588.6,31398.15,31492.9,31300.6,0.61,0.27,0.16,0.16,0.45,0.45,48.81,339.19,388
11-Feb-20,Tuesday,31230.2,31505.95,31225.9,31300.6,31058.15,0.90,0.25,0.23,0.23,0.55,0.55,-209.39,344.63,135.24
10-Feb-20,Monday,31248.65,31248.8,30957.2,31058.15,31201.95,0.94,0.65,-0.61,0.61,0.15,0.15,-184.58,-735.79,-920.37
7-Feb-20,Friday,31367.05,31368.2,31111.05,31201.95,31304.05,0.83,0.64,-0.53,0.53,0.20,0.20,161.93,-178.59,-16.66
6-Feb-20,Thursday,31070.75,31470.65,30917.25,31304.05,31001.95,1.79,0.42,0.75,0.75,0.22,0.22,-560.36,304.01,-256.35
5-Feb-20,Wednesday,30761.95,31065.85,30630.85,31001.95,30686.7,1.42,0.55,0.78,0.78,0.25,0.25,248.94,262.75,511.69
4-Feb-20,Tuesday,30235.3,30776.95,30182.45,30686.7,30023.25,1.97,0.76,1.49,1.49,0.71,0.71,366.21,601.86,968.07
3-Feb-20,Monday,29811.75,30105.8,29612.55,30023.25,29820.9,1.67,0.43,0.71,0.71,-0.03,0.03,"-1,200.27","1,286.63",86.36
31-Jan-20,Friday,30950.5,31033.45,30691.8,30833.6,30647.4,1.11,0.34,-0.38,0.38,0.99,0.99,"-4,179.12","3,816.44",-362.68
30-Jan-20,Thursday,30889.25,30909.5,30521.3,30647.4,30877,1.27,0.62,-0.78,0.78,0.04,0.04,-962.28,292.35,-669.93
29-Jan-20,Wednesday,30915.1,31082.85,30835.8,30877,30761.4,0.80,0.15,-0.12,0.12,0.50,0.50,"-1,014.27","1,520.90",506.63
28-Jan-20,Tuesday,30922,31048.45,30656.35,30761.4,30837.4,1.28,0.41,-0.52,0.52,0.27,0.27,"-1,357.56",711.7,-645.86
27-Jan-20,Monday,31110.55,31227.05,30808.55,30837.4,31241.75,1.36,0.65,-0.88,0.88,-0.42,0.42,-438.85,10.51,-428.34
24-Jan-20,Friday,31040.1,31375.45,30879.05,31241.75,31004.05,1.61,0.41,0.65,0.65,0.12,0.12,659.11,417.96,1077.07
23-Jan-20,Thursday,30742.2,31087.25,30621.35,31004.05,30701.45,1.52,0.56,0.85,0.85,0.13,0.13,"1,352.13",-984.56,367.57
22-Jan-20,Wednesday,31061.6,31149.05,30614,30701.45,30947.55,1.75,0.67,-1.16,1.16,0.37,0.37,-176.43,-326.22,-502.65
21-Jan-20,Tuesday,30978.85,31171.25,30858.6,30947.55,31080.65,1.01,0.10,-0.10,0.10,-0.33,0.33,-50.08,-307.81,-357.89
20-Jan-20,Monday,31923.95,31923.95,31050.95,31080.65,31590.65,2.81,0.97,-2.64,2.64,1.06,1.06,5.87,"-1,419.85","-1,413.98"
17-Jan-20,Friday,31571.65,31773.55,31445.5,31590.65,31853.9,1.04,0.06,0.06,0.06,-0.89,0.89,264.26,-500.17,-235.91
16-Jan-20,Thursday,31810.55,31988.9,31692.4,31853.9,31824.9,0.94,0.15,0.14,0.14,-0.05,0.05,-395.24,-184.65,-579.89
15-Jan-20,Wednesday,31994.75,32000.9,31670.35,31824.9,32071.65,1.04,0.51,-0.53,0.53,-0.24,0.24,279.53,-648.34,-368.81
14-Jan-20,Tuesday,32196.45,32196.45,31989.2,32071.65,32177.65,0.65,0.60,-0.39,0.39,0.06,0.06,-205.56,-642.47,-848.03
13-Jan-20,Monday,32139.1,32322.65,32074.05,32177.65,32097.4,0.78,0.16,0.12,0.12,0.13,0.13,120.79,"-1,128.89","-1,008.10"
10-Jan-20,Friday,32215.7,32347.2,31953.4,32097.4,32092.4,1.23,0.30,-0.37,0.37,0.38,0.38,578.28,-251.74,326.54
9-Jan-20,Thursday,31748.25,32172.7,31667.15,32092.4,31373.65,1.60,0.68,1.08,1.08,1.19,1.19,-431.11,419.22,-11.89
8-Jan-20,Wednesday,30995.5,31451.85,30899.55,31373.65,31399.4,1.79,0.68,1.22,1.22,-1.29,1.29,-515.85,748.4,232.55
7-Jan-20,Tuesday,31598.05,31851.45,31200.9,31399.4,31237.15,2.09,0.31,-0.63,0.63,1.16,1.16,-682.23,311.19,-371.04
6-Jan-20,Monday,31910.45,31914.45,31170.55,31237.15,32069.25,2.39,0.91,-2.11,2.11,-0.50,0.50,-103.84,-23.7,-127.54
3-Jan-20,Friday,32326.95,32329.8,31960.4,32069.25,32443.85,1.16,0.70,-0.80,0.80,-0.36,0.36,"1,263.05","-1,029.20",233.85
2-Jan-20,Thursday,32133.15,32465.45,32121.4,32443.85,32102.9,1.07,0.90,0.97,0.97,0.09,0.09,688.76,63.95,752.71
1-Jan-20,Wednesday,32237.9,32348,32057.2,32102.9,32161.65,0.91,0.46,-0.42,0.42,0.24,0.24,-58.87,208.47,149.6
31-Dec-19,Tuesday,32345.95,32345.95,32108.75,32161.65,32354.9,0.74,0.78,-0.57,0.57,-0.03,0.03,"-1,265.10",585.07,-680.03
30-Dec-19,Monday,32486.6,32613.1,32248.5,32354.9,32412.35,1.13,0.36,-0.41,0.41,0.23,0.23,-130.52,201.32,70.8
27-Dec-19,Friday,32142.5,32444.85,32056.25,32412.35,31997.7,1.21,0.69,0.84,0.84,0.45,0.45,81.37,125.77,207.14
26-Dec-19,Thursday,32276.15,32314.6,31963.25,31997.7,32280.75,1.10,0.79,-0.86,0.86,-0.01,0.01,-504.13,120.46,-383.67
24-Dec-19,Tuesday,32337.8,32390.35,32246.05,32280.75,32339.45,0.45,0.40,-0.18,0.18,-0.01,0.01,-114.38,-345.22,-459.6
23-Dec-19,Monday,32381,32502.8,32196.85,32339.45,32384.95,0.95,0.14,-0.13,0.13,-0.01,0.01,"1,463.28","-1,947.36",-484.08
20-Dec-19,Friday,32266.85,32443.35,32199.45,32384.95,32241.45,0.76,0.48,0.37,0.37,0.08,0.08,338.86,-285.41,53.45
19-Dec-19,Thursday,32281.65,32328.35,32085.05,32241.45,32244.25,0.76,0.17,-0.12,0.12,0.12,0.12,739.43,-493.95,245.48
18-Dec-19,Wednesday,32292.25,32293.65,32017.3,32244.25,32140.25,0.86,0.17,-0.15,0.15,0.47,0.47,"1,836.81","-1,267.57",569.24
17-Dec-19,Tuesday,32082.4,32213.35,31987.35,32140.25,31974.2,0.71,0.26,0.18,0.18,0.34,0.34,"1,248.47",-908.16,340.31
16-Dec-19,Monday,32159,32186.95,31897.75,31974.2,32014.25,0.91,0.64,-0.57,0.57,0.45,0.45,728.13,-796.38,-68.25
13-Dec-19,Friday,31775.55,32105.05,31770.5,32014.25,31665.45,1.05,0.71,0.75,0.75,0.35,0.35,115.7,384.92,500.62
12-Dec-19,Thursday,31356.8,31711.45,31352.1,31665.45,31256.75,1.15,0.86,0.98,0.98,0.32,0.32,-683.83,810.23,126.4
11-Dec-19,Wednesday,31151.65,31337.85,30996.4,31256.75,31160.35,1.10,0.31,0.34,0.34,-0.03,0.03,605.41,239.87,845.28
10-Dec-19,Tuesday,31386.4,31412.8,31126,31160.35,31316.65,0.92,0.79,-0.72,0.72,0.22,0.22,-366.79,338.4,-28.39
9-Dec-19,Monday,31321.4,31537.65,31122.05,31316.65,31341.55,1.34,0.01,-0.02,0.02,-0.06,0.06,459.22,74.93,534.15
6-Dec-19,Friday,31797.15,31883.7,31250.65,31341.55,31712.95,2.03,0.72,-1.43,1.43,0.27,0.27,-867.66,210.72,-656.94
5-Dec-19,Thursday,32083.8,32126.95,31628.3,31712.95,31979.3,1.58,0.74,-1.16,1.16,0.33,0.33,653.36,-410.49,242.87
4-Dec-19,Wednesday,31549.3,32017.75,31444,31979.3,31613.35,1.82,0.75,1.36,1.36,-0.20,0.20,-781.06,904.13,123.07
3-Dec-19,Tuesday,31920.1,31936.6,31502.95,31613.35,31871.45,1.38,0.71,-0.96,0.96,0.15,0.15,"-1,131.12",963.97,-167.15
2-Dec-19,Monday,32008.3,32024.1,31720.6,31871.45,31946.1,0.96,0.45,-0.43,0.43,0.19,0.19,"-1,731.33",753.99,-977.34
29-Nov-19,Friday,32074.15,32086.95,31770.8,31946.1,32122.95,1.00,0.41,-0.40,0.40,-0.15,0.15,"-1,892.29",953.62,-938.67
28-Nov-19,Thursday,31981.7,32157.05,31905.9,32122.95,31875.95,0.79,0.56,0.44,0.44,0.33,0.33,"1,008.89",-155.47,853.42
27-Nov-19,Wednesday,31832.75,31916.8,31734.5,31875.95,31718.35,0.57,0.24,0.14,0.14,0.36,0.36,42.93,439.51,482.44
26-Nov-19,Tuesday,31692.85,31850.35,31465.85,31718.35,31555.9,1.22,0.07,0.08,0.08,0.43,0.43,"4,677.75","-4,242.01",435.74
25-Nov-19,Monday,31065.1,31591.6,31049.75,31555.9,31111.6,1.75,0.91,1.58,1.58,-0.15,0.15,960.9,-213.66,747.24
22-Nov-19,Friday,31389.6,31394.2,31055.2,31111.6,31349.95,1.09,0.82,-0.89,0.89,0.13,0.13,305.72,-177.37,128.35
21-Nov-19,Thursday,31413.25,31463.15,31243,31349.95,31353.85,0.70,0.29,-0.20,0.20,0.19,0.19,"5,023.54",-247.74,"4,775.80"
20-Nov-19,Wednesday,31292.35,31471.65,31205.55,31353.85,31236.25,0.85,0.23,0.20,0.20,0.18,0.18,566.52,183.41,749.93
19-Nov-19,Tuesday,31045.15,31298.05,30974.3,31236.25,30992.1,1.05,0.59,0.62,0.62,0.17,0.17,-915.37,262.35,-653.02
18-Nov-19,Monday,31036.8,31203.55,30901.85,30992.1,31008.4,0.98,0.15,-0.14,0.14,0.09,0.09,-270.66,309.45,38.79
